user_id,age,avg_session_time,avg_tries_cnt,avg_progress
5655,18,8.46,4.71,26.37
4742,14,35.44,3.83,28.79
11978,37,1.53,558.84,90.05
3287,11,2.57,5.51,35.97
11954,40,0.28,662.41,99.07
5886,14,11.48,3.94,58.24
6499,17,28.19,6.16,54.52
10921,34,32.87,4.62,96.89
8438,17,56.72,1.11,30.75
8078,20,20.93,3.5,67.51
4219,12,0.79,3.61,40.71
4898,16,21.89,2.26,75.0
11673,31,6.1,1.3,98.92
1468,21,32.74,5.28,9.7
1973,11,2.22,3.97,5.47
10469,37,2.08,2.43,98.32
3318,12,6.77,1.66,62.49
4630,18,34.38,2.24,11.04
5783,14,2.97,7.18,50.63
10286,32,4.21,11.76,93.26
3555,12,20.32,2.48,16.99
11952,34,10.66,422.15,90.19
7273,14,30.72,6.74,29.89
5901,21,25.99,3.11,37.84
97,15,2.19,2.55,8.93
1044,12,2.13,0.75,2.91
5504,15,31.57,1.98,56.21
3447,7,18.38,0.63,34.25
5745,12,1.74,6.34,66.61
10720,28,13.27,1.85,91.56
11104,33,6.82,4.5,94.57
258,14,33.53,2.55,3.29
6921,14,9.38,4.44,22.58
11584,32,19.58,1.58,97.56
4278,12,28.75,3.31,42.56
2365,19,3.24,2.72,5.63
11661,24,27.53,3.47,90.7
3986,15,3.65,5.49,35.53
10739,35,49.91,1.33,91.54
6940,13,6.73,11.17,57.62
2918,13,1.63,5.97,9.5
4589,13,50.94,4.37,45.62
7600,14,46.83,3.28,11.09
11070,32,1.72,2.0,96.37
2107,19,3.72,2.05,8.37
9425,16,23.7,5.92,83.69
10133,32,39.68,1.13,96.38
8509,19,12.76,2.72,36.83
4788,14,10.57,3.08,45.63
196,13,47.2,8.62,0.8
4354,16,4.69,4.05,55.2
4300,14,3.08,0.28,40.06
901,18,51.44,3.56,7.66
6891,15,5.35,3.8,27.11
9896,22,37.62,6.84,80.04
3572,18,1.45,0.48,76.73
3765,16,1.52,0.63,32.27
8717,16,16.0,0.8,50.96
7410,14,16.34,2.29,12.28
3683,16,20.35,9.66,18.74
6203,19,34.27,1.55,67.96
4543,14,19.21,1.76,33.37
2447,15,1.7,4.94,9.8
5632,15,1.59,2.4,31.96
5238,14,17.73,2.36,44.0
213,14,1.81,2.75,5.2
956,10,7.48,0.78,6.95
8132,17,5.55,1.26,71.04
7366,17,13.33,3.51,70.1
9235,10,5.04,1.33,85.44
7895,18,3.81,6.35,31.77
2819,15,17.95,0.57,4.67
4919,13,8.0,3.73,37.66
10467,32,1.48,5.41,90.33
1504,13,18.01,9.92,2.99
4429,15,0.41,6.47,32.23
11531,37,1.58,4.99,95.06
3400,12,35.56,2.97,47.0
10529,35,11.38,6.34,94.6
4199,13,2.49,5.29,24.59
3638,18,34.89,6.62,66.88
4735,14,14.2,2.86,27.78
9038,13,13.5,9.81,86.62
68,17,23.26,3.41,2.13
10532,28,19.72,3.46,95.55
4727,16,32.49,0.7,76.89
7886,11,5.08,8.31,13.45
7726,11,6.02,4.16,47.55
3963,15,7.66,0.37,52.71
8886,15,4.36,3.98,20.77
7202,14,1.16,2.72,59.95
9965,17,23.61,5.8,84.8
4749,14,28.71,2.46,54.93
10784,27,5.43,1.32,99.47
9629,16,52.91,3.82,83.54
3942,13,2.6,6.26,15.77
9453,13,18.84,1.77,89.32
251,15,10.65,7.62,5.92
10538,36,24.2,1.73,94.69
3756,14,20.82,3.73,58.78
8461,17,8.14,2.38,31.69
775,18,26.51,3.58,2.41
8136,17,2.1,5.82,52.25
7524,13,28.85,3.84,65.72
8364,14,12.61,2.38,68.1
3689,14,9.05,3.14,32.69
304,18,11.2,1.38,3.6
5259,15,15.63,9.06,13.52
658,17,7.37,0.23,4.65
2316,11,7.03,1.63,9.69
3736,14,1.21,3.08,35.03
385,13,1.4,2.3,6.7
7128,16,7.2,3.99,51.43
11592,43,21.15,4.96,97.85
10231,37,8.06,2.07,91.83
8113,17,3.92,1.89,21.32
1820,19,23.84,4.43,6.7
2203,12,16.44,1.2,3.59
8779,11,4.85,4.19,17.4
7710,11,32.72,3.86,19.36
11273,29,2.09,0.53,94.43
10605,31,9.82,7.23,95.92
11779,32,6.25,5.11,95.42
966,14,2.24,3.12,1.91
1557,9,5.23,1.5,4.09
7472,16,8.01,5.62,30.61
3565,22,53.21,1.06,68.88
5021,17,7.89,4.79,32.36
6752,12,20.45,8.58,13.76
4826,9,9.02,2.61,56.13
10832,30,13.76,2.93,99.59
6221,15,6.03,2.57,70.74
5709,16,19.27,3.24,21.89
7835,14,13.13,3.79,17.81
11490,33,24.48,1.89,91.07
3014,13,8.3,1.95,74.51
11880,35,47.1,4.54,93.27
4799,15,15.82,0.65,66.59
9865,11,4.77,6.12,81.9
11128,36,21.35,4.71,99.28
1173,26,40.43,6.94,9.26
9214,15,23.04,2.56,82.76
9103,16,13.9,2.13,87.43
73,18,42.46,8.43,6.08
7805,21,1.0,2.82,74.8
1333,14,50.02,4.86,5.94
8452,14,0.51,1.54,74.73
4591,24,14.05,0.9,64.08
10766,33,10.77,0.86,98.43
10342,37,3.6,4.03,96.81
1627,16,26.56,7.58,7.3
1464,13,23.7,7.78,4.73
5262,18,4.07,6.84,44.25
5566,16,13.3,0.1,24.41
5212,11,12.86,0.72,45.61
10522,40,1.92,2.66,96.96
4309,17,34.97,6.91,49.11
4613,15,23.25,4.16,65.29
11359,35,26.93,2.17,93.74
7303,16,0.47,1.23,74.42
2521,16,36.38,1.78,7.9
7798,9,0.32,3.25,24.89
9608,15,7.17,3.48,87.04
8304,23,7.5,4.01,57.15
7965,18,4.39,4.92,46.96
6522,16,1.31,2.66,47.36
606,16,2.57,7.09,2.69
1446,13,31.76,5.67,4.72
3617,16,43.04,3.73,58.3
5103,16,23.04,2.63,22.57
7749,13,21.94,6.53,12.74
4796,12,1.03,1.75,72.66
4690,12,0.53,0.99,59.65
10706,31,24.79,4.73,90.52
10586,36,30.4,1.86,91.38
7158,14,5.96,6.15,43.57
8560,12,23.79,2.79,30.11
9395,14,55.38,7.0,86.5
652,17,1.28,2.89,8.39
2426,10,3.08,7.97,3.88
1598,14,5.74,4.52,5.11
2465,21,0.14,0.69,1.21
11387,34,47.06,0.7,99.82
10699,34,35.66,6.19,90.35
311,11,11.31,2.07,1.13
5976,17,13.0,3.54,24.69
1479,16,3.61,4.29,4.61
5398,12,25.83,3.5,52.91
6060,14,47.09,3.76,24.45
9326,12,18.26,1.85,81.9
4904,17,19.6,2.92,27.2
655,8,25.4,1.75,4.85
4693,17,9.84,8.09,24.75
10964,42,1.0,0.42,96.68
9022,13,101.76,6.21,89.76
5708,15,16.92,2.59,61.79
6465,13,1.03,3.08,18.63
10130,38,8.48,1.39,97.66
10030,34,1.42,1.35,98.11
10978,31,2.69,2.37,90.6
3138,18,3.3,2.07,60.99
3056,15,38.41,2.09,55.57
7513,17,30.17,2.29,57.23
4900,16,16.22,0.81,79.7
10088,35,13.28,1.48,91.06
3875,18,13.32,1.9,64.31
5775,12,66.4,1.38,31.87
6309,14,3.15,2.3,59.93
7993,16,60.07,5.59,76.25
8732,13,7.0,3.02,37.19
2879,16,16.14,3.16,0.25
7150,14,9.37,5.17,36.43
6137,22,13.27,4.38,57.75
7062,14,1.04,3.68,63.74
2586,13,26.34,1.86,7.96
630,20,37.26,1.67,8.65
8594,14,7.05,0.95,56.79
5906,15,3.72,2.49,48.17
10122,34,20.63,3.25,92.64
7157,18,8.48,1.43,53.04
9463,17,4.37,4.6,86.02
10650,37,22.05,2.23,91.51
10411,35,3.24,3.83,97.89
8915,15,16.53,0.3,76.23
6429,16,2.2,5.95,61.27
10975,32,22.46,2.33,94.92
487,13,5.69,1.65,3.22
4269,13,10.63,8.02,23.14
9709,16,3.78,1.43,82.41
4487,18,6.1,3.45,61.31
8224,12,3.54,2.01,78.84
10636,32,11.3,1.83,92.44
10701,39,21.57,1.68,99.44
6839,15,13.53,3.79,15.68
4502,13,59.09,2.0,52.75
4776,12,83.4,2.57,64.26
3682,19,10.12,7.53,47.39
10220,36,16.71,4.91,99.97
3659,12,18.98,3.46,34.58
1445,15,28.52,0.47,7.88
8685,15,6.38,2.91,29.42
10770,36,55.82,4.77,94.46
8950,16,13.55,5.99,45.13
7809,14,48.5,2.14,46.57
7508,18,20.37,0.81,63.43
2469,18,8.33,4.6,7.45
2009,22,7.85,3.62,8.35
11083,31,6.45,4.13,92.0
9732,11,7.64,5.63,85.15
8044,11,1.98,2.09,18.86
5104,18,63.29,9.2,37.16
6968,20,47.51,3.38,25.86
3215,10,5.13,6.97,77.85
6622,12,21.71,2.91,20.8
6294,19,13.9,1.88,58.61
7902,17,7.58,6.52,53.14
3530,22,15.67,2.06,31.84
4930,16,4.94,1.56,75.82
4211,19,19.56,2.08,51.21
907,15,13.13,2.8,1.11
4842,12,5.45,0.94,27.55
7129,12,0.95,8.92,12.57
1739,16,31.94,2.09,5.27
748,11,3.39,3.49,2.65
1812,14,27.97,4.11,9.88
7336,16,8.66,0.55,68.89
11080,30,2.96,1.05,91.49
2503,16,1.99,6.48,2.85
1081,9,6.69,6.49,1.44
6586,15,0.64,4.87,25.12
6957,14,13.44,9.59,60.69
9639,7,8.69,3.94,84.28
6755,12,23.51,2.69,55.72
5533,15,13.84,2.74,37.34
11469,41,3.65,15.02,90.2
8312,17,36.52,2.71,10.6
1347,19,8.16,7.51,8.34
7172,23,3.32,4.7,62.47
1029,12,2.22,1.3,1.23
10337,37,0.27,6.13,92.6
8072,12,13.36,0.41,11.93
10693,43,3.53,0.34,99.41
10269,35,20.88,5.68,94.98
9670,19,45.85,4.67,80.34
734,13,15.72,3.27,6.2
7341,19,6.53,4.78,54.94
2076,17,13.66,2.08,7.08
3395,16,0.5,4.57,63.55
7865,17,0.55,4.36,69.53
8578,16,28.6,0.24,72.95
10282,29,0.95,3.35,93.47
4444,13,8.99,2.7,31.71
1678,12,13.16,1.21,7.67
8513,17,9.99,1.01,32.0
4486,14,7.24,11.44,38.46
7547,14,16.58,2.28,56.97
3717,18,17.29,4.37,20.49
4393,20,15.29,4.79,36.8
9187,16,29.77,2.84,88.66
5528,17,4.12,2.95,59.43
42,16,5.49,3.76,4.36
7707,14,1.49,3.26,19.8
4643,15,11.46,7.45,74.39
8437,16,39.61,6.92,27.46
556,19,12.49,3.5,7.92
8153,21,4.81,0.18,75.26
767,15,6.61,2.62,3.47
8882,13,13.33,1.04,78.39
8516,18,5.77,3.04,59.7
3504,17,14.12,1.21,39.35
8913,15,14.53,3.25,20.69
7621,13,21.11,3.74,16.54
2740,15,9.6,2.09,2.4
5100,14,12.08,10.53,43.47
10883,35,9.21,1.56,94.76
2782,19,8.21,4.01,6.6
9665,13,3.71,5.46,82.55
6392,16,10.62,3.1,44.27
2041,14,25.44,2.24,8.33
11475,38,7.5,10.25,93.11
9408,14,45.86,4.28,87.59
3976,16,8.95,5.14,53.82
8694,17,7.85,9.46,72.29
5717,16,2.17,0.92,35.28
5987,12,29.62,0.25,48.99
3221,18,40.02,5.1,47.56
7339,13,0.97,12.92,26.3
1904,15,73.8,5.09,7.15
5928,18,18.34,5.77,14.62
8384,18,12.81,2.79,59.23
1541,17,13.02,2.27,5.34
8226,19,42.42,4.02,64.8
3610,17,35.42,5.51,57.62
6676,16,15.61,5.03,19.15
2730,14,6.58,2.85,0.74
9738,12,50.68,1.31,83.28
1713,11,11.32,6.32,8.4
1242,15,1.92,9.29,7.29
7907,17,17.61,2.06,61.81
4547,17,15.28,11.71,71.09
8836,16,31.85,4.82,36.36
136,19,3.46,2.91,8.64
3780,16,4.34,9.34,47.94
11884,32,19.49,1.49,94.68
4424,15,7.2,1.13,38.62
5393,18,45.33,8.19,29.45
298,20,21.56,7.0,2.51
7424,19,14.41,3.0,24.09
3557,18,20.75,4.0,48.69
5068,13,6.64,2.47,25.35
315,14,9.09,1.29,2.42
7629,17,3.62,18.05,75.36
8238,12,24.32,4.51,51.24
6779,13,6.41,1.94,26.73
7181,15,34.33,5.17,51.91
8716,12,17.48,3.29,17.53
1956,10,8.98,7.62,4.53
464,18,4.85,3.76,8.62
2513,15,4.06,6.86,0.18
1517,19,14.35,7.22,1.95
2561,22,4.12,5.21,1.31
11007,35,0.85,1.37,95.84
7408,10,5.54,3.58,21.68
4965,16,14.69,2.97,65.09
7307,19,0.44,2.1,66.27
6804,15,28.25,4.06,19.85
10537,37,9.38,2.76,96.8
1198,14,16.3,3.12,0.45
11657,35,104.61,8.84,99.46
6781,16,4.84,7.28,22.27
9842,19,3.8,1.12,85.9
11844,34,52.25,1.76,93.68
2979,14,17.73,1.07,9.9
594,17,12.64,5.43,2.42
4445,13,3.38,3.95,48.99
2693,15,2.03,5.41,0.61
9532,15,3.04,7.52,88.36
1564,14,35.54,1.67,2.45
10345,32,3.54,1.32,97.32
8607,17,7.54,4.27,50.24
6298,15,25.71,1.0,22.58
8552,14,9.47,2.02,43.7
7679,15,26.81,3.23,64.19
3940,10,3.68,2.8,23.21
1703,10,5.11,3.12,2.68
1268,11,1.05,6.43,5.91
10577,38,16.64,2.54,97.31
9837,17,45.01,6.43,89.62
9530,7,16.47,0.4,85.57
1724,14,53.78,3.26,5.63
3599,17,4.62,3.29,42.24
8978,24,0.09,8.09,72.47
302,13,9.56,0.66,8.12
5993,13,8.83,3.94,51.12
5954,15,15.95,7.51,38.28
1519,17,18.18,1.43,9.26
9551,14,10.74,1.44,86.8
10044,36,17.78,1.85,90.99
5654,13,13.63,1.11,71.46
9081,16,5.2,5.16,89.57
1514,14,23.41,0.94,3.62
8164,14,0.54,0.72,48.16
5048,17,10.83,1.6,60.49
496,14,13.51,1.76,7.61
392,15,28.04,3.01,0.41
10880,36,20.09,2.99,95.54
8094,12,11.27,3.69,50.5
7551,16,13.73,10.26,10.3
228,11,19.58,1.8,9.82
8220,15,0.56,10.4,35.0
3242,12,0.36,0.74,78.58
11013,32,10.8,4.42,99.31
7772,12,44.92,2.64,74.29
8191,19,32.34,7.0,44.03
10121,34,13.98,0.62,99.49
6171,16,10.81,4.87,26.55
11582,40,30.23,7.56,91.5
6026,14,14.46,2.97,78.15
1604,17,19.0,6.03,4.98
3953,13,11.37,2.5,10.38
7709,18,37.14,1.23,26.99
6701,14,11.78,6.77,57.23
1803,16,17.19,0.85,2.38
10852,32,5.13,3.54,95.27
7900,16,8.84,8.22,67.31
3591,14,5.04,3.86,79.16
9177,15,33.19,10.37,87.93
11305,32,2.12,0.25,90.13
10433,38,1.26,9.45,94.05
6799,20,21.82,2.23,13.59
10055,37,3.75,3.02,97.81
11785,35,16.27,2.8,94.67
9946,18,0.06,1.58,86.3
6807,17,6.0,2.36,68.83
5088,18,7.13,3.81,43.03
9845,16,32.29,5.33,81.96
1380,17,8.9,4.5,0.98
11405,33,30.08,0.91,96.19
8548,15,4.77,0.66,77.32
1628,15,19.22,3.73,7.28
1343,17,13.04,6.37,0.42
10427,33,11.68,4.54,93.64
6263,18,11.83,6.84,43.62
11148,36,13.37,1.44,96.52
4129,11,9.48,2.47,14.88
10093,33,1.46,4.27,92.17
4706,17,33.26,4.27,49.71
1239,21,8.59,5.11,4.27
11077,36,35.16,5.58,91.26
5905,18,21.59,1.29,23.15
127,15,19.02,2.59,6.41
598,15,11.65,1.32,3.94
7719,17,49.61,3.3,61.83
11214,36,5.17,3.14,90.5
8497,21,4.56,1.98,44.03
3970,11,56.24,2.37,61.04
2907,14,10.03,3.1,8.7
524,20,8.03,2.71,6.67
8575,9,8.67,1.9,46.35
10663,35,4.01,10.49,97.18
10684,37,41.15,3.73,91.77
6079,16,13.93,2.15,51.29
8483,12,11.75,2.65,15.98
5249,15,6.68,2.65,76.8
6946,17,11.73,3.09,68.86
9708,17,25.29,3.86,80.03
2012,16,17.24,1.05,7.25
5391,19,11.26,2.02,56.71
6528,17,31.23,2.47,36.2
2213,17,4.64,2.12,5.01
10910,31,2.6,7.76,93.37
4174,12,4.19,1.61,54.46
11699,34,1.98,9.62,95.8
1768,17,37.98,2.37,5.51
2112,14,15.7,3.23,9.07
582,19,7.11,3.42,0.63
6442,18,3.27,4.21,29.07
5173,14,15.38,4.87,45.59
4824,14,1.46,3.51,35.71
9090,12,6.08,3.21,85.24
4982,17,12.14,0.46,32.84
708,16,3.47,6.12,7.97
8909,18,11.54,1.49,43.82
10927,32,9.23,0.21,98.97
4559,15,22.83,1.39,27.22
4301,18,33.74,2.09,21.75
8504,20,31.03,3.98,21.77
10147,31,1.01,5.62,95.69
5482,18,4.52,5.93,19.24
5086,10,3.18,6.9,35.16
9066,24,7.2,1.35,85.59
5357,18,53.09,3.86,11.31
2562,10,24.16,2.38,9.22
5867,19,42.77,5.88,26.82
9354,14,40.09,3.89,86.37
11712,34,8.22,1.93,90.12
7214,10,28.56,1.86,39.09
4698,11,10.34,7.72,38.25
11079,36,53.95,4.87,91.4
9807,13,4.82,3.47,80.59
6685,12,21.42,2.14,47.96
11200,33,69.22,5.94,95.96
9636,13,1.86,1.89,82.69
74,15,28.18,1.51,4.99
5752,18,17.21,7.92,72.76
859,16,45.7,2.14,4.61
10393,36,7.98,2.7,93.89
5190,13,8.13,0.61,75.56
613,16,2.6,8.27,5.92
9555,14,12.12,1.93,87.09
4718,16,34.13,7.52,35.93
6107,13,16.95,3.51,39.67
11257,28,10.21,1.2,98.53
5281,22,1.29,6.07,16.42
4730,13,10.45,0.9,37.38
4315,14,1.64,6.21,74.97
999,19,18.75,0.67,3.37
7010,18,1.59,4.35,42.79
5756,16,2.77,1.14,39.28
3605,19,7.98,5.68,78.17
8854,18,24.98,3.64,25.24
8856,19,1.27,3.01,73.5
10186,33,5.28,6.37,90.33
10584,41,15.98,6.43,90.32
7257,13,0.31,0.83,31.68
11300,43,0.22,4.37,92.96
7528,17,9.75,10.01,13.71
2566,18,5.9,2.44,7.44
7289,12,37.2,3.02,73.51
2031,12,9.24,9.24,8.17
7690,21,6.8,0.9,43.22
2207,18,0.17,2.78,6.4
5446,18,61.96,3.5,19.72
4047,15,14.8,4.56,43.2
10117,35,18.86,0.93,95.08
1508,14,50.02,4.95,3.24
1362,14,3.61,0.37,2.56
962,16,13.79,4.75,3.84
965,15,18.37,4.95,0.01
7313,15,1.3,0.51,51.57
2511,19,8.33,3.41,0.26
3821,15,35.25,5.48,59.7
5294,23,3.6,3.84,22.26
7449,12,0.36,0.94,38.2
1248,15,8.52,1.77,0.18
4624,11,2.76,1.26,20.57
10193,30,1.13,1.24,97.53
2759,17,39.8,2.76,7.85
7770,13,13.2,5.9,69.53
1592,15,33.7,4.39,4.13
8298,14,19.39,2.39,59.72
7999,15,7.63,1.4,56.0
8131,19,8.4,0.54,57.56
2873,14,19.15,1.51,5.8
3467,15,11.36,3.42,78.9
5033,19,5.74,6.06,41.08
1300,15,17.95,2.43,8.99
11099,38,13.87,3.94,91.94
6721,18,2.54,2.9,16.57
9706,17,3.54,6.49,85.29
9297,13,18.08,2.3,86.61
10736,34,11.13,4.73,97.47
11907,33,3.3,753.74,94.38
10396,42,4.07,3.08,95.89
2687,20,11.98,3.9,0.43
5978,16,31.53,3.68,63.85
7659,17,20.1,2.9,31.69
4959,19,0.3,2.71,72.66
2653,10,5.98,6.12,7.57
3367,12,41.99,1.64,71.4
2333,14,14.1,1.51,5.02
7699,11,11.37,3.38,15.61
9447,17,44.53,2.34,82.9
6234,14,11.1,2.09,52.38
8965,15,19.4,2.8,67.14
10306,30,25.88,13.99,98.24
6357,19,14.15,2.24,47.68
6138,16,29.7,1.2,33.77
255,15,32.18,6.4,5.12
4807,15,18.08,1.26,51.8
11373,32,3.42,0.22,90.3
7930,9,15.45,4.91,57.91
5931,17,19.63,0.68,61.46
8333,13,55.31,0.72,47.39
10755,42,9.45,0.85,97.0
6923,12,5.76,4.98,77.36
3499,13,22.12,6.95,37.03
9542,12,5.8,0.36,84.1
1503,20,11.64,8.81,1.6
5197,21,13.32,7.84,23.56
8032,18,5.02,1.7,21.15
5788,14,10.73,3.21,30.09
246,8,1.09,3.5,6.45
10036,32,7.15,1.24,90.29
7425,19,2.82,3.05,76.27
4910,19,3.31,7.04,29.58
7804,16,9.41,6.31,31.07
10814,35,2.72,3.34,94.55
1976,16,7.04,7.71,8.54
5817,14,41.62,12.15,53.31
10890,32,7.76,3.25,95.26
7697,17,0.98,5.77,58.82
1130,15,1.7,1.57,4.31
8398,16,31.64,3.26,45.52
10743,37,24.55,3.15,90.01
6292,18,1.05,7.85,27.28
6858,12,1.08,3.9,38.3
8200,18,20.29,7.07,26.28
10551,31,7.18,1.5,94.84
11687,31,0.83,0.16,97.66
3051,11,5.81,1.57,29.77
4116,16,3.41,1.42,36.09
3508,14,0.72,4.35,22.78
10518,35,6.32,4.77,93.79
5866,28,3.45,1.62,23.18
2140,16,4.3,0.99,6.47
11809,35,6.26,1.94,90.11
4789,15,22.44,0.28,46.31
10001,24,11.8,2.13,90.65
8890,16,7.19,8.0,73.43
9827,20,19.2,1.69,86.72
6942,17,10.75,10.14,42.68
10819,31,8.92,5.45,97.46
2212,14,3.0,6.96,7.15
11977,44,18.11,696.43,91.62
7155,6,16.36,4.11,68.21
4223,17,68.14,7.77,59.94
10437,37,0.67,2.97,90.33
1070,16,3.48,7.21,2.26
8169,16,40.35,5.3,38.97
5362,17,8.47,1.95,57.33
226,8,9.78,3.11,9.06
303,8,14.71,5.81,4.72
9613,17,1.01,1.75,80.33
3204,13,4.96,4.98,45.26
5413,18,16.28,9.54,39.46
8154,14,41.47,1.83,31.05
8007,14,23.97,2.0,25.63
1018,19,7.31,8.39,6.02
6230,12,23.03,1.04,33.21
6692,13,4.34,9.62,10.59
4504,15,16.43,2.41,42.94
6200,13,8.05,2.8,36.08
11834,39,4.77,0.34,91.11
8221,19,2.66,5.84,62.56
3609,17,14.44,1.97,26.74
6381,18,23.98,7.27,64.98
11509,36,17.01,5.29,92.42
6587,19,15.95,0.4,33.95
10059,33,7.17,2.55,90.25
1524,21,26.65,0.38,2.31
427,14,39.43,5.39,2.81
4935,18,18.48,5.95,34.94
7050,13,4.72,1.89,42.43
10771,37,7.61,1.39,97.26
9820,17,39.05,6.48,86.86
11342,39,22.4,6.52,92.86
1203,20,1.07,1.63,8.24
3669,15,30.3,0.88,17.61
6443,14,4.17,2.41,16.39
4672,11,26.89,0.75,11.8
5479,15,33.62,2.12,57.82
3853,10,46.73,2.19,62.06
6418,18,4.05,3.06,53.34
9506,14,6.05,1.99,85.42
5864,7,12.74,2.83,37.93
7861,20,0.47,3.81,14.8
3450,14,8.3,6.07,42.67
4049,15,13.49,2.95,39.44
4459,17,13.6,4.74,78.19
11197,33,4.47,0.92,90.15
398,12,12.79,2.82,9.74
11022,37,16.84,8.69,90.21
2875,15,3.37,5.45,5.1
10371,32,40.91,13.82,95.63
137,15,8.34,1.11,0.67
7676,13,2.48,0.65,76.9
11853,40,6.85,6.42,97.26
602,14,18.46,0.63,5.57
11477,38,5.9,2.91,91.83
2220,21,1.34,1.58,3.37
3866,20,5.68,4.95,10.12
7922,18,41.66,1.64,38.22
11921,33,6.54,222.55,98.1
11960,40,13.12,214.21,95.7
412,14,38.92,5.24,7.63
4403,16,8.9,7.38,68.52
8966,17,10.84,3.85,43.28
10303,33,1.29,0.56,97.66
1323,21,12.51,7.9,0.16
1332,15,4.62,2.27,2.67
5936,20,14.63,4.09,79.33
10315,37,1.76,2.02,91.36
7774,14,7.02,7.99,68.0
9117,15,10.93,2.49,88.46
2001,17,13.49,13.95,6.08
2901,16,6.81,6.6,9.99
8777,17,47.22,6.67,77.36
3577,13,6.48,4.22,79.96
5358,19,37.98,2.41,48.76
10094,27,4.21,5.64,99.39
11574,34,1.08,1.76,92.85
10008,28,27.74,0.9,90.49
10089,34,15.11,11.93,99.33
11498,34,10.52,5.19,94.81
265,11,9.8,5.38,2.1
2990,25,6.77,4.94,7.74
5845,12,9.02,3.59,60.17
9714,13,22.98,1.51,80.47
7737,10,14.3,1.65,54.65
2614,16,5.7,6.85,4.06
4565,13,6.18,6.39,65.57
1585,16,12.2,2.83,3.88
6207,17,23.4,5.22,14.84
10998,34,0.63,3.91,95.47
7729,18,7.64,1.79,20.97
8142,11,21.44,5.76,51.68
9421,13,2.23,6.47,82.97
11443,33,6.02,2.08,98.29
5703,15,1.37,7.89,22.55
4281,14,18.6,3.11,38.97
1774,18,14.57,2.59,8.36
1497,12,44.38,0.9,2.72
9644,18,1.32,1.26,87.75
8276,13,15.19,2.39,26.08
9154,14,4.4,1.08,83.52
1650,15,10.54,4.26,3.41
3320,15,8.1,1.39,18.06
3952,17,5.87,6.54,32.19
5195,13,53.72,3.17,46.14
7955,20,17.33,6.69,24.56
4885,20,31.09,4.86,51.14
7243,17,5.28,3.39,29.34
6750,14,11.7,5.33,76.93
9023,12,0.71,2.98,81.82
6227,16,32.53,3.13,29.51
2499,10,7.68,6.29,0.97
6408,12,57.74,7.87,35.1
7789,11,36.08,4.43,43.49
11923,44,16.43,667.79,95.96
11264,36,11.2,4.12,99.22
9831,16,15.33,3.28,80.24
7525,14,22.81,4.35,11.63
9213,19,9.95,0.76,81.01
1008,16,16.61,4.44,2.19
4082,19,9.31,5.65,68.73
7278,15,0.14,4.02,12.05
7740,16,24.02,11.11,46.65
6639,18,15.96,2.51,40.66
3376,15,11.05,6.38,36.25
1430,11,1.45,1.61,0.66
8961,19,4.01,3.66,39.36
7340,13,11.13,3.04,79.36
7035,6,3.27,5.07,76.63
3302,16,12.28,4.33,57.49
8241,15,6.66,3.04,51.13
1580,11,28.79,1.11,2.47
6398,17,20.9,3.19,16.91
4313,18,10.51,2.8,57.62
2398,19,5.4,3.6,1.52
11524,35,30.58,1.3,98.24
9888,16,25.36,4.25,83.41
560,14,14.54,0.76,6.7
4195,10,7.72,1.69,20.05
8971,18,4.76,2.4,33.51
533,17,1.02,3.79,8.32
8255,16,32.23,5.89,55.14
6879,16,16.66,2.94,40.92
11258,31,1.9,4.4,99.39
4699,13,6.15,2.69,66.62
11155,35,3.28,7.57,90.21
8454,14,18.05,6.18,29.79
5229,17,32.44,1.19,44.59
6390,16,3.75,3.07,35.62
10801,31,35.42,2.06,91.15
5108,16,7.36,5.04,12.37
980,17,51.03,10.41,0.2
7260,18,73.46,3.95,25.89
10391,42,29.61,2.3,90.45
8079,14,21.14,4.24,13.59
2560,17,39.1,4.17,3.29
10606,31,59.73,1.82,95.75
6608,14,0.15,5.16,22.43
447,13,18.26,0.2,6.33
9252,18,1.61,4.36,83.49
372,18,3.16,7.56,6.51
5995,12,13.96,11.11,14.49
5056,14,13.44,1.16,11.55
3347,19,1.56,8.27,78.79
11306,37,24.18,1.89,95.37
3425,13,53.11,3.94,52.54
44,11,2.85,2.71,2.52
8081,22,0.43,1.45,50.88
2222,19,23.05,2.98,3.55
6914,18,7.88,1.6,37.59
7328,14,8.72,4.7,52.76
4794,9,15.66,2.95,22.69
6302,12,35.06,1.27,18.99
9097,14,1.57,2.64,82.96
3857,20,20.86,3.78,70.32
6513,20,5.13,5.53,26.99
10836,35,35.1,4.75,92.69
10654,27,3.86,5.8,96.08
8009,15,6.03,3.19,12.58
8653,20,2.07,3.88,42.73
4426,14,2.59,6.67,34.64
6402,13,23.2,3.51,58.43
132,17,7.68,7.04,8.66
181,15,18.89,5.15,7.62
10404,25,10.23,3.11,96.66
8100,19,11.25,0.89,59.5
5406,14,19.42,4.08,27.08
11774,35,8.76,1.81,100.0
5120,17,16.19,2.1,74.0
664,18,14.54,2.25,8.74
3829,12,8.95,1.37,61.81
2710,17,76.79,4.6,9.38
9767,18,4.53,3.93,80.36
3527,14,41.27,6.93,74.43
4201,12,2.54,0.86,48.91
6965,19,26.04,8.02,25.65
3713,16,29.97,3.84,31.13
5191,14,21.96,2.81,70.04
10544,36,11.67,2.66,90.58
7872,16,1.07,2.12,23.31
